SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_DEM;Elevation_FonteDati;Regione;FullSiteCode;State
134;61300MS;Corvara in Badia;11.87326091;46.55041119;1540;1540;NA;Bolzano;OD:61300MS;Italy
135;61500BM;La Villa in Badia Osservatore;11.90707588;46.5836304;1398;1398;NA;Bolzano;OD:61500BM;Italy
136;61600BM;S.Cassiano Osservatore;11.93646221;46.56871313;1635;1635;NA;Bolzano;OD:61600BM;Italy
138;62300BM;Longiar? Osservatore;11.8608778;46.63934499;1465;1465;NA;Bolzano;OD:62300BM;Italy
139;62600MS;S.Martino in Badia;11.89793455;46.67918144;1133;1133;NA;Bolzano;OD:62600MS;Italy
141;63600MS;S.Vigilio di Marebbe;11.92298254;46.70643457;1194;1194;NA;Bolzano;OD:63600MS;Italy
142;63850PG;Rio S.Vigilio - Longega;11.89470783;46.72081576;1147;1147;NA;Bolzano;OD:63850PG;Italy
145;64500MS;Mantana;11.87976595;46.77613712;869;869;NA;Bolzano;OD:64500MS;Italy
146;64550PG;Gadera - Mantana;11.87945581;46.77621693;869;869;NA;Bolzano;OD:64550PG;Italy
148;65400MS;Vandoies di Sopra;11.74244279;46.81407166;757;757;NA;Bolzano;OD:65400MS;Italy
149;65600MS;Terento;11.78557637;46.83445756;1437;1437;NA;Bolzano;OD:65600MS;Italy
150;66500MS;Fundres;11.7029428;46.88718005;1151;1151;NA;Bolzano;OD:66500MS;Italy
152;67350PG;Rienza - Vandoies;11.70815818;46.81554557;775;775;NA;Bolzano;OD:67350PG;Italy
153;68600MS;Valles;11.62722014;46.84832903;1499;1499;NA;Bolzano;OD:68600MS;Italy
154;69300BM;Luson Osservatore;11.76389069;46.74503124;1029;1029;NA;Bolzano;OD:69300BM;Italy
155;69600MS;Bressanone;11.66787228;46.71744138;661;661;NA;Bolzano;OD:69600MS;Italy
157;69750PG;Isarco - Bressanone;11.65961527;46.71025389;579;579;NA;Bolzano;OD:69750PG;Italy
159;70500MS;Bressanone Sud;11.63529961;46.68729138;547;547;NA;Bolzano;OD:70500MS;Italy
160;71500MS;S.Pietro Funes;11.67933864;46.64032367;1156;1156;NA;Bolzano;OD:71500MS;Italy
161;71550PG;Rio Funes - S.Pietro;11.67766536;46.64030887;1156;1156;NA;Bolzano;OD:71550PG;Italy
162;71700BM;Valluzza Osservatore;11.66281009;46.62357402;1433;1433;NA;Bolzano;OD:71700BM;Italy
163;72250PG;Isarco - Chiusa;11.56642781;46.63948491;616;616;NA;Bolzano;OD:72250PG;Italy
165;72600MS;Lazfons;11.54613904;46.67240083;1180;1180;NA;Bolzano;OD:72600MS;Italy
166;73500MS;Selva Gardena;11.76842971;46.54555526;1713;1713;NA;Bolzano;OD:73500MS;Italy
168;73900BM;Ortisei Osservatore;11.67296415;46.57404443;1269;1269;NA;Bolzano;OD:73900BM;Italy
170;74300MS;Alpe di Siusi;11.64460524;46.53890209;1877;1877;NA;Bolzano;OD:74300MS;Italy
171;74500BM;Premesa Osservatore;11.5873387;46.59408624;847;847;NA;Bolzano;OD:74500BM;Italy
172;74900MS;Colma-Barbiano;11.52910684;46.59512824;511;511;NA;Bolzano;OD:74900MS;Italy
173;75250PG;Rio Tisana - Castelrotto;11.52909338;46.59511954;511;511;NA;Bolzano;OD:75250PG;Italy
174;75450PG;Rio Freddo - Siusi;11.52909338;46.59511954;511;511;NA;Bolzano;OD:75450PG;Italy
176;75600MS;Fi? allo Sciliar;11.50595194;46.51340578;804;804;NA;Bolzano;OD:75600MS;Italy
177;76400MS;Tires;11.52889197;46.4669645;1204;1204;NA;Bolzano;OD:76400MS;Italy
179;76750PG;Rio Bria a Maso Lampl;11.53202459;46.46205312;990;990;NA;Bolzano;OD:76750PG;Italy
180;77250PG;Isarco - Costa di sotto;11.42645053;46.48954301;516;516;NA;Bolzano;OD:77250PG;Italy
182;77800BM;Cardano Osservatore;11.39598573;46.49429859;409;409;NA;Bolzano;OD:77800BM;Italy
183;78100MS;Passo Costalunga;11.5858765;46.4050738;1668;1668;NA;Bolzano;OD:78100MS;Italy
186;78305MS;Nova Levante;11.53659145;46.42887659;1177;1177;NA;Bolzano;OD:78305MS;Italy
187;78750PG;Rio Ega - Ponte Nova;11.47716821;46.43134995;991;991;NA;Bolzano;OD:78750PG;Italy
189;79400BM;Costalovara Osservatore;11.42930121;46.52748928;1266;1266;NA;Bolzano;OD:79400BM;Italy
191;80300MS;Pennes;11.41444687;46.77985135;1497;1497;NA;Bolzano;OD:80300MS;Italy
192;80500BM;Corvara-Sarentino Osservatore;11.35111768;46.73799048;1324;1324;NA;Bolzano;OD:80500BM;Italy
193;80950PG;Talvera a Campolasta;11.36306532;46.66718677;1073;1073;NA;Bolzano;OD:80950PG;Italy
194;81600BM;San Martino Osservatore;11.41450083;46.70104927;1417;1417;NA;Bolzano;OD:81600BM;Italy
195;81950PG;Rio Valdurna a Campolasta;11.36556357;46.66721612;1073;1073;NA;Bolzano;OD:81950PG;Italy
197;82200MS;Sarentino;11.3550613;46.64063165;976;976;NA;Bolzano;OD:82200MS;Italy
199;82700BM;Vanga Osservatore;11.39747258;46.55179495;1066;1066;NA;Bolzano;OD:82700BM;Italy
200;82900MS;S.Genesio Atesino;11.32948489;46.53910662;1092;1092;NA;Bolzano;OD:82900MS;Italy
203;83200MS;Bolzano;11.31283145;46.49768516;246;246;NA;Bolzano;OD:83200MS;Italy
206;85120MS;Nova Ponente;11.42685821;46.42048615;1416;1416;NA;Bolzano;OD:85120MS;Italy
207;85350PG;Rio Vallarsa a Maso Gr?tner;11.31271121;46.49761559;246;246;NA;Bolzano;OD:85350PG;Italy
208;85550PG;Adige - Bronzolo;11.31535645;46.41377215;230;230;NA;Bolzano;OD:85550PG;Italy
209;85700MS;Bronzolo;11.31106644;46.40647893;227;227;NA;Bolzano;OD:85700MS;Italy
211;86900MS;Ora;11.30501735;46.34688548;318;318;NA;Bolzano;OD:86900MS;Italy
212;87300MS;Redagno;11.39682245;46.34654504;1531;1531;NA;Bolzano;OD:87300MS;Italy
213;87550PG;Rio Nero - Fontanefredde;11.37028484;46.33424629;1135;1135;NA;Bolzano;OD:87550PG;Italy
214;87700BM;Doladizza Osservatore;11.32396201;46.34280277;674;674;NA;Bolzano;OD:87700BM;Italy
217;88820MS;Salorno;11.18548738;46.23623649;288;288;NA;Bolzano;OD:88820MS;Italy
218;89100MS;Monticolo;11.295421;46.42584727;568;568;NA;Bolzano;OD:89100MS;Italy
219;89900BM;Favogna di sotto Osservatore;11.1792626;46.27161823;1064;1064;NA;Bolzano;OD:89900BM;Italy
220;91000MS;Anterivo;11.36775096;46.27734553;1222;1222;NA;Bolzano;OD:91000MS;Italy
221;91250PG;Rio Sesto a Moso;12.37049421;46.68799585;1432;1432;NA;Bolzano;OD:91250PG;Italy
222;91350PG;Rio Sesto - Sesto;12.35363446;46.69831995;1326;1326;NA;Bolzano;OD:91350PG;Italy
223;91500MS;Sesto;12.34996391;46.70305366;1490;1490;NA;Bolzano;OD:91500MS;Italy
224;91850PG;Drava - Versciaco;12.33783471;46.73354989;1316;1316;NA;Bolzano;OD:91850PG;Italy
